codigo,titulo,modalidade,nome
42922,Especialista de Redes - CF31870,,Sra. Sofia Pacheco
42918,Especialista de Redes - CF31870,,Yago Oliveira
42911,Especialista de Redes - CF31870,,Pedro Miguel Correia
42910,Especialista de Redes - CF31870,,Arthur Miguel Azevedo
42905,Especialista de Redes - CF31870,,Júlia Costa
42902,Especialista de Redes - CF31870,,Bernardo Porto
42901,Especialista de Redes - CF31870,,Sra. Ágatha Cavalcanti
42900,Especialista de Redes - CF31870,,Arthur Gabriel Duarte
42898,Especialista de Redes - CF31870,,Sr. Isaac Costela
42895,Especialista de Redes - CF31870,,Luara Porto
42893,Especialista de Redes - CF31870,,Carlos Eduardo Cunha
42892,Especialista de Redes - CF31870,,Davi Lucas Aparecida
42891,Especialista de Redes - CF31870,,Bruno Andrade
42890,Especialista de Redes - CF31870,,Gustavo da Mata
42889,Especialista de Redes - CF31870,,Melina Novaes
42888,Especialista de Redes - CF31870,,Camila Fernandes
42886,Especialista de Redes - CF31870,,Ana Lívia Azevedo
42882,Especialista de Redes - CF31870,,Sofia Mendonça
42880,Especialista de Redes - CF31870,,Dr. Breno Pereira
42879,Especialista de Redes - CF31870,,Heloísa Casa Grande
42878,Especialista de Redes - CF31870,,Sophia Cardoso
42876,Especialista de Redes - CF31870,,Dra. Amanda Silva
42874,Especialista de Redes - CF31870,,Sra. Sofia Silveira
42872,Gerente de Projetos Sênior,,Bernardo da Rocha
42181,Gerente de Projetos Sênior,,Dra. Isadora Abreu
43188,SAP SD - SV-76 - 299/23,,Srta. Júlia das Neves
37700,SAP SD - SV-76 - 299/23,,Maria Alice Caldeira
19696,SAP SD - SV-76 - 299/23,,Sra. Lavínia Mendes
16210,SAP SD - SV-76 - 299/23,,Dr. Ravi Nogueira
5033,SAP SD - SV-76 - 299/23,,Sr. Dom Lopes
3005,SAP SD - SV-76 - 299/23,,João Gabriel Vieira
42559,SAP MM - Fashion - SV-79 - 301/23,,Sr. Thiago da Paz
28820,SAP MM - Fashion - SV-79 - 301/23,,Dr. Francisco Rocha
27378,SAP MM - Fashion - SV-79 - 301/23,,Sr. Bruno Machado
11007,SAP MM - Fashion - SV-79 - 301/23,,Sr. Antony Nogueira
10723,SAP MM - Fashion - SV-79 - 301/23,,Anna Liz Sampaio
42718,SAP SD - Fashion - SV-80 - 300/23,,Dra. Raquel da Paz
31985,SAP SD - Fashion - SV-80 - 300/23,,Lara Alves
30361,SAP SD - Fashion - SV-80 - 300/23,,Catarina Barbosa
25989,SAP SD - Fashion - SV-80 - 300/23,,Mathias Dias
16210,SAP SD - Fashion - SV-80 - 300/23,,Dr. Ravi Nogueira
2018,SAP SD - Fashion - SV-80 - 300/23,,Marcelo Azevedo
42512,SAP FI/CO Sr - SV-81- 302/23,,Ana Sophia da Rocha
12303,SAP FI/CO Sr - SV-81- 302/23,,Sr. Yago Sales
1852,SAP FI/CO Sr - SV-81- 302/23,,Luiz Otávio Monteiro
16747,SAP PP-QM Sr - SV-82- 303/23,,Sra. Rebeca da Conceição
15113,SAP PP-QM Sr - SV-82- 303/23,,Sr. Lucas Gabriel Borges
13926,SAP PP-QM Sr - SV-82- 303/23,,Anna Liz Costela
13296,SAP PP-QM Sr - SV-82- 303/23,,Dra. Isadora da Costa
42985,Analista Programador Pleno - 195/2022,,Luiz Fernando Pinto
42751,Analista Programador Pleno - 195/2022,,Sr. José Cassiano
33356,Analista Programador Pleno - 195/2022,,Calebe Viana
25002,Analista Programador Pleno - 195/2022,,Bruno Pires
23786,Analista Programador Pleno - 195/2022,,Mateus Souza
22810,Analista Programador Pleno - 195/2022,,Maysa da Rocha
21588,Analista Programador Pleno - 195/2022,,Sra. Maitê Siqueira
21562,Analista Programador Pleno - 195/2022,,Emanuelly Araújo
20544,Analista Programador Pleno - 195/2022,,Mariah Mendes
14537,Analista Programador Pleno - 195/2022,,Lívia Aragão
6818,Analista Programador Pleno - 195/2022,,Sra. Maria Clara da Costa
3733,Analista Programador Pleno - 195/2022,,Dr. Oliver Borges
43539,Consultor de Projetos de RH Sênior,,Francisco Montenegro
43533,Consultor de Projetos de RH Sênior,,Dr. José Moura
43418,Consultor de Projetos de RH Sênior,,Camila Guerra
43284,Consultor de Projetos de RH Sênior,,Luísa Teixeira
43146,Consultor de Projetos de RH Sênior,,Eloá Monteiro
43134,Consultor de Projetos de RH Sênior,,Davi Lucca Sales
43125,Consultor de Projetos de RH Sênior,,Sr. Ryan Campos
43106,Consultor de Projetos de RH Sênior,,Davi Viana
43087,Consultor de Projetos de RH Sênior,,Dra. Isadora Freitas
43084,Consultor de Projetos de RH Sênior,,Sr. Joaquim Martins
43053,Consultor de Projetos de RH Sênior,,Sr. Benjamin Andrade
43052,Consultor de Projetos de RH Sênior,,Fernanda Novais
43021,Consultor de Projetos de RH Sênior,,Dr. Benício Casa Grande
42999,Consultor de Projetos de RH Sênior,,Theo Barros
42998,Consultor de Projetos de RH Sênior,,Bella Araújo
42962,Consultor de Projetos de RH Sênior,,Sophie Aparecida
42938,Consultor de Projetos de RH Sênior,,Daniela Gonçalves
42936,Consultor de Projetos de RH Sênior,,Dante Moraes
42935,Consultor de Projetos de RH Sênior,,Theo da Rosa
42933,Consultor de Projetos de RH Sênior,,Mariane Moreira
42926,Consultor de Projetos de RH Sênior,,Alana Barbosa
42921,Consultor de Projetos de RH Sênior,,Ana Vitória Teixeira
42430,Consultor de Projetos de RH Sênior,,Isis Cassiano
42414,Consultor de Projetos de RH Sênior,,Rodrigo Lima
42292,Consultor de Projetos de RH Sênior,,Srta. Lavínia Peixoto
42781,Consultor SAP Central Finance - 718,,Danilo Leão
42512,Consultor SAP Central Finance - 718,,Ana Sophia da Rocha
41309,Consultor SAP Central Finance - 718,,Diego Ferreira
30672,Consultor SAP Central Finance - 718,,Renan Rios
21598,Consultor SAP Central Finance - 718,,Sr. Ravi Lucca Borges
18695,Consultor SAP Central Finance - 718,,Sr. Yan Farias
43358,SAP IBP - 719,,Heitor Ferreira
43169,SAP IBP - 719,,Srta. Maria Laura Cavalcante
23451,SAP IBP - 719,,Dra. Maria Alice Pinto
21961,Consultor SAP MM / GRC NF-e Inbound - 721,,Sra. Maria Laura Santos
21263,Consultor SAP MM / GRC NF-e Inbound - 721,,Sra. Bruna da Cruz
13577,Consultor SAP MM / GRC NF-e Inbound - 721,,Lívia Fernandes
24864,SAP FI - ECC - 723,,Enzo Gabriel Ramos
43039,"Senior SAP-HCM, módulo TIME - 690",,Dra. Larissa Vieira
42161,"Senior SAP-HCM, módulo TIME - 690",,Sr. Levi Pereira
41130,"Senior SAP-HCM, módulo TIME - 690",,Sophie Sousa
40613,"Senior SAP-HCM, módulo TIME - 690",,Maria Gonçalves
35379,"Senior SAP-HCM, módulo TIME - 690",,Dr. João Gabriel Nunes
31441,"Senior SAP-HCM, módulo TIME - 690",,Maria Fernanda Albuquerque
31150,"Senior SAP-HCM, módulo TIME - 690",,Sr. Bruno Mendes
2165,"Senior SAP-HCM, módulo TIME - 690",,Sra. Agatha Lima
32567,Consultor SAP SD - 722,,Camila Rocha
19696,Consultor SAP SD - 722,,Sra. Lavínia Mendes
16210,Consultor SAP SD - 722,,Dr. Ravi Nogueira
42975,Consultor Service Now - 529,,Aylla Vargas
42965,Consultor Service Now - 529,,Yasmin Melo
42964,Consultor Service Now - 529,,Rafael Cardoso
42961,Consultor Service Now - 529,,Leandro da Rosa
42948,Consultor Service Now - 529,,Lorena Brito
41830,Consultor Service Now - 529,,Otávio Sá
41829,Consultor Service Now - 529,,Thiago Vasconcelos
40331,Consultor Service Now - 529,,Sra. Lívia Mendonça
37250,Consultor Service Now - 529,,Dra. Alana Moreira
37147,Consultor Service Now - 529,,Rebeca Abreu
36774,Consultor Service Now - 529,,Sr. Davi Lucas Cunha
42783,SAP TM - Líder Técnico - 13747597,,Pietra Fogaça
30217,SAP TM - Líder Técnico - 13747597,,Lucas Gabriel Ribeiro
42976,Scrum Master - 271 - Projeto Escopo Fechado,,Daniela Campos
42974,Scrum Master - 271 - Projeto Escopo Fechado,,Theodoro Andrade
42969,Scrum Master - 271 - Projeto Escopo Fechado,,Sr. Daniel Martins
42967,Scrum Master - 271 - Projeto Escopo Fechado,,João Vitor Correia
42959,Scrum Master - 271 - Projeto Escopo Fechado,,Gustavo Henrique Souza
40821,Scrum Master - 271 - Projeto Escopo Fechado,,José Pedro Cardoso
39459,Scrum Master - 271 - Projeto Escopo Fechado,,Benicio Vieira
37865,Scrum Master - 271 - Projeto Escopo Fechado,,Sr. Felipe Santos
31641,Scrum Master - 271 - Projeto Escopo Fechado,,Srta. Manuella Marques
28044,Scrum Master - 271 - Projeto Escopo Fechado,,Dra. Juliana Campos
26086,Scrum Master - 271 - Projeto Escopo Fechado,,Srta. Maria Júlia Sales
23680,Scrum Master - 271 - Projeto Escopo Fechado,,Dr. Valentim Silveira
23261,Scrum Master - 271 - Projeto Escopo Fechado,,Daniela Ribeiro
19052,Scrum Master - 271 - Projeto Escopo Fechado,,Kaique Sá
17863,Scrum Master - 271 - Projeto Escopo Fechado,,Amanda Porto
13781,Scrum Master - 271 - Projeto Escopo Fechado,,Dr. Mateus da Mota
42983,Analista de Negócios - 271 - Projeto Escopo Fechado,,João Vitor da Rosa
42966,Analista de Negócios - 271 - Projeto Escopo Fechado,,Luigi Câmara
40040,Analista de Negócios - 271 - Projeto Escopo Fechado,,Sra. Lunna da Paz
36925,Analista de Negócios - 271 - Projeto Escopo Fechado,,Maitê Borges
26086,Analista de Negócios - 271 - Projeto Escopo Fechado,,Srta. Maria Júlia Sales
25096,Analista de Negócios - 271 - Projeto Escopo Fechado,,João Lucas Pimenta
19410,Arquiteto - 271 - Projeto Escopo Fechado,,Sr. Juan Farias
4466,Arquiteto - 271 - Projeto Escopo Fechado,,Davi Luiz Dias
43076,Líder Técnico - 271 - Projeto Escopo Fechado,,Dra. Maria Flor Pires
37039,Líder Técnico - 271 - Projeto Escopo Fechado,,Catarina da Mata
20884,Líder Técnico - 271 - Projeto Escopo Fechado,,Sra. Maria Vitória Carvalho
43705,Developer Front End- 271 - Projeto Escopo Fechado,,Davi Lucas da Costa
43702,Developer Front End- 271 - Projeto Escopo Fechado,,Murilo das Neves
43135,Developer Front End- 271 - Projeto Escopo Fechado,,Eduardo Almeida
42973,Developer Front End- 271 - Projeto Escopo Fechado,,Srta. Maria Vitória da Mota
42972,Developer Front End- 271 - Projeto Escopo Fechado,,Vitor Hugo Caldeira
42968,Developer Front End- 271 - Projeto Escopo Fechado,,Luana Sousa
43693,Developer Back End- 271 - Projeto Escopo Fechado,,Pedro Moreira
43691,Developer Back End- 271 - Projeto Escopo Fechado,,Sr. Enzo Mendonça
43690,Developer Back End- 271 - Projeto Escopo Fechado,,Sra. Maria Helena Castro
43020,Developer Back End- 271 - Projeto Escopo Fechado,,Srta. Liz Costela
42971,Developer Back End- 271 - Projeto Escopo Fechado,,Ana Carolina Farias
22093,Developer Back End- 271 - Projeto Escopo Fechado,,Dr. Thiago da Rocha
42960,Analista de Testes - 271 - Projeto Escopo Fechado,,Dra. Luara Correia
42132,Analista de Testes - 271 - Projeto Escopo Fechado,,Sr. Theodoro Borges
41562,Analista de Testes - 271 - Projeto Escopo Fechado,,Sra. Sophia Lima
40402,Analista de Testes - 271 - Projeto Escopo Fechado,,Dr. Yago Nogueira
36391,Analista de Testes - 271 - Projeto Escopo Fechado,,Júlia Viana
34431,Analista de Testes - 271 - Projeto Escopo Fechado,,Benjamim Rios
28870,Analista de Testes - 271 - Projeto Escopo Fechado,,Dra. Vitória Campos
23127,Analista de Testes - 271 - Projeto Escopo Fechado,,Sr. Rhavi das Neves
13322,Analista de Testes - 271 - Projeto Escopo Fechado,,Alexia Lima
2419,Analista de Testes - 271 - Projeto Escopo Fechado,,Sr. Vitor Hugo Pires
41562,Tester - 271 - Projeto Escopo Fechado,,Sra. Sophia Lima
28870,Tester - 271 - Projeto Escopo Fechado,,Dra. Vitória Campos
22220,Tester - 271 - Projeto Escopo Fechado,,Benício Gonçalves
43128,Serv. Adm Nuvem - 271 - Projeto Escopo Fechado,,Srta. Cecília Silveira
42980,Serv. Adm Nuvem - 271 - Projeto Escopo Fechado,,Lorenzo Marques
42963,Serv. Adm Nuvem - 271 - Projeto Escopo Fechado,,Hellena Jesus
23650,Serv. Adm Nuvem - 271 - Projeto Escopo Fechado,,Sr. Levi Viana
43101,Analista de Operações - Fabrica Analytics - 13752357,,Sr. Matheus Câmara
43037,Analista de Operações - Fabrica Analytics - 13752357,,Breno Castro
43024,Analista de Operações - Fabrica Analytics - 13752357,,Dra. Maria Luísa Martins
43023,Analista de Operações - Fabrica Analytics - 13752357,,Yuri Cardoso
42981,Analista de Operações - Fabrica Analytics - 13752357,,Gael Henrique Barros
42306,Analista de Operações - Fabrica Analytics - 13752357,,Anna Liz Casa Grande
33613,Analista de Operações - Fabrica Analytics - 13752357,,Lara Araújo
33610,Analista de Operações - Fabrica Analytics - 13752357,,Yan Novaes
43090,Oracle - 510,,Sr. Davi Luiz Duarte
43057,Oracle - 510,,Sarah Correia
42978,Oracle - 510,,Maria Alice Duarte
40935,Oracle - 510,,Sra. Isabelly Correia
4401,Oracle PA / PJM - 511,,Enzo Caldeira
26209,SAP DATA MIGRATION - ETL - 518,,Larissa Rezende
43019,SAP FI / AA - 521,,Sr. Davi Viana
18326,SAP FI / AA - 521,,Dr. Rael Nunes
19448,SAP EWM - 522,,Maria Liz Pinto
13723,SAP EWM - 522,,Luiz Gustavo Santos
43568,Oracle PO / INV / RI - 516,,Dr. Thomas Porto
43137,Oracle PO / INV / RI - 516,,Dr. João Gabriel Pacheco
43069,Oracle PO / INV / RI - 516,,Sr. Leonardo Pastor
42833,Oracle PO / INV / RI - 516,,Natália Novaes
37627,Oracle PO / INV / RI - 516,,Valentina da Paz
43091,Oracle AP / Cash / FA / GL - 515,,Dr. Igor da Cunha
43089,Oracle AP / Cash / FA / GL - 515,,Dr. Valentim Albuquerque
43077,Oracle AP / Cash / FA / GL - 515,,Dra. Lara Moreira
43069,Oracle AP / Cash / FA / GL - 515,,Sr. Leonardo Pastor
43065,Oracle AP / Cash / FA / GL - 515,,Melissa Andrade
37201,Oracle AP / Cash / FA / GL - 515,,Enzo Costela
20022,Oracle AP / Cash / FA / GL - 515,,Sra. Ana Sophia Guerra
20012,Oracle AP / Cash / FA / GL - 515,,Olivia da Mata
19991,Oracle AP / Cash / FA / GL - 515,,Sr. Danilo Novaes
9432,Oracle AP / Cash / FA / GL - 515,,Luiz Fernando Pinto
43025,SAP ACM - SV-83 - 315/23,,Srta. Maya Almeida
43022,SAP ACM - SV-83 - 315/23,,Sr. Rafael Porto
31620,SAP ACM - SV-83 - 315/23,,João Gabriel Cavalcante
23051,SAP ACM - SV-83 - 315/23,,Sra. Cecilia da Luz
43046,Desenvolvedor FrontEnd - 317/2023,,Dr. Ryan Sales
42989,Desenvolvedor FrontEnd - 317/2023,,Bruno Fernandes
41075,Desenvolvedor FrontEnd - 317/2023,,Nathan da Mata
39360,Desenvolvedor FrontEnd - 317/2023,,Sr. Renan Oliveira
30404,Desenvolvedor FrontEnd - 317/2023,,Sr. Mathias Lima
30168,Desenvolvedor FrontEnd - 317/2023,,Dra. Evelyn Barbosa
27887,Desenvolvedor FrontEnd - 317/2023,,Dra. Cecilia da Rocha
13771,Desenvolvedor FrontEnd - 317/2023,,Dra. Olívia Albuquerque
2367,Desenvolvedor FrontEnd - 317/2023,,Srta. Isabela Martins
43042,Developer BackEnd - 318/2023,,Dr. João Pereira
43020,Developer BackEnd - 318/2023,,Srta. Liz Costela
43017,Developer BackEnd - 318/2023,,Dr. Mathias Ribeiro
41152,Developer BackEnd - 318/2023,,Srta. Clara Freitas
40942,Developer BackEnd - 318/2023,,Sra. Mirella Porto
40822,Developer BackEnd - 318/2023,,Vinicius Pereira
37338,Developer BackEnd - 318/2023,,Mariana Guerra
36652,Developer BackEnd - 318/2023,,Valentim Andrade
36077,Developer BackEnd - 318/2023,,Dr. Alexandre Vargas
33113,Developer BackEnd - 318/2023,,Srta. Agatha da Conceição
20147,Developer BackEnd - 318/2023,,Srta. Gabriela Oliveira
19410,Developer BackEnd - 318/2023,,Sr. Juan Farias
23142,SAP PI,,Dra. Bianca Pacheco
16128,SAP PI,,Pedro Henrique Sousa
43067,Program Manager,,Noah Barros
43016,Program Manager,,Thales Novais
43011,Program Manager,,Sr. Ravi Marques
43010,Program Manager,,Sophia Costela
43009,Program Manager,,Alana Ferreira
43008,Program Manager,,Sr. Henry Jesus
43007,Program Manager,,Dra. Yasmin Leão
42994,Program Manager,,Pedro Henrique Rios
42967,Program Manager,,João Vitor Correia
40679,Program Manager,,Pietro Abreu
29906,Program Manager,,Luara Freitas
29874,Program Manager,,Caio Lima
28688,Program Manager,,Srta. Lívia da Mota
20353,Program Manager,,Mariane Nascimento
7732,Program Manager,,João Felipe Moura
42991,ORACLE PSRM,,Rodrigo da Luz
23898,ORACLE PSRM,,Dr. Enzo Gabriel Melo
17822,ORACLE PSRM,,Vicente Pires
17097,ORACLE PSRM,,Vinícius Barbosa
4401,ORACLE PSRM,,Enzo Caldeira
13985,Consultor SAP QM Sênior - 724,,Pedro Henrique Mendonça
13296,Consultor SAP QM Sênior - 724,,Dra. Isadora da Costa
42884,Replace - Cristina Sayuri Entratice Oide,,Elisa da Rosa
43068,SAP BRIM - SV-84 (327/2023),,Dr. Luiz Felipe Fogaça
38068,SAP BRIM - SV-84 (327/2023),,Dr. Rodrigo Moura
43108,Analista de Governança de TI - Pleno,,Dr. Léo Campos
43073,Analista de Governança de TI - Pleno,,Anthony Gabriel Farias
43031,Analista de Governança de TI - Pleno,,Dr. Valentim Garcia
43030,Analista de Governança de TI - Pleno,,Sra. Nicole Andrade
43029,Analista de Governança de TI - Pleno,,Davi Lucca Fonseca
42312,Analista de Governança de TI - Pleno,,Srta. Esther Nunes
42306,Analista de Governança de TI - Pleno,,Anna Liz Casa Grande
41179,Analista de Governança de TI - Pleno,,Bianca Melo
37250,Analista de Governança de TI - Pleno,,Dra. Alana Moreira
31106,Analista de Governança de TI - Pleno,,Pedro Miguel Brito
7956,Analista de Governança de TI - Pleno,,Dr. Davi Lucas Câmara
43317,QA - Quality Assurance,,Sra. Melina Vieira
43288,QA - Quality Assurance,,Dr. Paulo Costela
43264,QA - Quality Assurance,,Dr. Henry Novaes
43263,QA - Quality Assurance,,Sr. Diego Cassiano
43262,QA - Quality Assurance,,Nina da Cruz
43109,QA - Quality Assurance,,Mateus Farias
43033,QA - Quality Assurance,,Srta. Stella Moura
40839,QA - Quality Assurance,,Allana Machado
32379,QA - Quality Assurance,,Ana Lívia Pereira
21406,QA - Quality Assurance,,Dr. Yan Barros
30361,Consultor Sênior SAP SD,,Catarina Barbosa
23448,Consultor Sênior SAP SD,,Theo Sampaio
43049,Consultor de Redes Cisco ISE - CF31305,,Srta. Ana Clara Camargo
43045,Consultor de Redes Cisco ISE - CF31305,,Dra. Alice Barros
43041,Consultor de Redes Cisco ISE - CF31305,,Arthur Miguel Sousa
43096,Desenvolvedor Java Web SR - CF32081,,Sr. Pedro Miguel Fernandes
43094,Desenvolvedor Java Web SR - CF32081,,Emanuel Fogaça
43086,Desenvolvedor Java Web SR - CF32081,,Dra. Maya Costa
43080,Desenvolvedor Java Web SR - CF32081,,Nicolas Camargo
43070,Desenvolvedor Java Web SR - CF32081,,Srta. Maysa Machado
43066,Desenvolvedor Java Web SR - CF32081,,Srta. Maria Vitória Pimenta
43056,Desenvolvedor Java Web SR - CF32081,,Sr. Henrique Albuquerque
43055,Desenvolvedor Java Web SR - CF32081,,Sr. Bento Montenegro
41890,Desenvolvedor Java Web SR - CF32081,,Gael Henrique Gomes
41691,Desenvolvedor Java Web SR - CF32081,,Sophie Silveira
41347,Desenvolvedor Java Web SR - CF32081,,Sra. Ana Carolina das Neves
41138,Desenvolvedor Java Web SR - CF32081,,Luana Dias
39853,Desenvolvedor Java Web SR - CF32081,,Arthur Vieira
38504,Desenvolvedor Java Web SR - CF32081,,Rafael da Paz
37081,Desenvolvedor Java Web SR - CF32081,,Benicio Barbosa
36934,Desenvolvedor Java Web SR - CF32081,,Dr. Eduardo Alves
25664,Desenvolvedor Java Web SR - CF32081,,Samuel Pastor
24852,Desenvolvedor Java Web SR - CF32081,,Dante da Rosa
23974,Desenvolvedor Java Web SR - CF32081,,Dra. Daniela Ramos
20884,Desenvolvedor Java Web SR - CF32081,,Sra. Maria Vitória Carvalho
20525,Desenvolvedor Java Web SR - CF32081,,Ayla Pinto
14597,Desenvolvedor Java Web SR - CF32081,,Maria Sophia Costela
1474,Desenvolvedor Java Web SR - CF32081,,Isaac Camargo
1038,Desenvolvedor Java Web SR - CF32081,,Sr. Liam Abreu
20918,SAP TM - SV-85 - 328/2023,,Dr. Otto Pacheco
12450,SAP TM - SV-85 - 328/2023,,Manuella Cunha
10115,SAP TM - SV-85 - 328/2023,,Antônio Pimenta
43075,Assistente Operações RH - BK,,Dante Leão
26568,SAP Consultant_L3 - SAP QM SR - 00215194 1667543,,Noah Lopes
13926,SAP Consultant_L3 - SAP QM SR - 00215194 1667543,,Anna Liz Costela
22946,Consultor Solucoes_L3 - SAP MM IS RETAIL SR - 00215182,,João Gabriel Moraes
16973,Consultor Solucoes_L3 - SAP MM IS RETAIL SR - 00215182,,Amanda Barbosa
14822,Consultor Solucoes_L3 - SAP MM IS RETAIL SR - 00215182,,Emanuel Marques
11007,Consultor Solucoes_L3 - SAP MM IS RETAIL SR - 00215182,,Sr. Antony Nogueira
43313,BackEnd Developer - Inglês fluente,,Sr. Ian Lopes
43275,BackEnd Developer - Inglês fluente,,Dr. Davi da Costa
43274,BackEnd Developer - Inglês fluente,,Sr. Cauê Sá
43241,BackEnd Developer - Inglês fluente,,Sra. Maria Helena Nunes
43240,BackEnd Developer - Inglês fluente,,Ana Liz Câmara
43521,Consultor Solucoes ERP V - SAP F&R - 00215196,,Maria Isis Alves
32311,"SAP TM, - 00215183 1667087",,Sra. Amanda Dias
42865,"SAP IS-RETAIL, FMS/AFS - 00215187 1674823",,Kaique Andrade
42169,"SAP IS-RETAIL, FMS/AFS - 00215187 1674823",,Sr. Vinicius Sales
39690,"SAP IS-RETAIL, FMS/AFS - 00215187 1674823",,Dra. Eduarda Costa
10723,"SAP IS-RETAIL, FMS/AFS - 00215187 1674823",,Anna Liz Sampaio
43521,SAP MOA - 00215184,,Maria Isis Alves
43107,Analista de Segurança da Informação - Pleno,,Dr. Erick Siqueira
